Province_State,State_Code,Admin2,Population,Lat,Long
New Mexico,NM,Union,4059,36.48126404,-103.4709624
New Mexico,NM,Valencia,76688,34.71669834,-106.8103733
New York,NY,Albany,305506,42.60060306,-73.97723916
New York,NY,Allegany,46091,42.25748406,-78.02750466
New York,NY,Bronx,1418207,40.85209301,-73.86282755
New York,NY,Broome,190488,42.15903158,-75.81326086
New York,NY,Cattaraugus,76117,42.24778241,-78.67923096
New York,NY,Cayuga,76576,42.91261714,-76.55731592
New York,NY,Chautauqua,126903,42.22769210000001,-79.36691763
New York,NY,Chemung,83456,42.13891056,-76.7638805
New York,NY,Chenango,47207,42.49430041,-75.60887553
New York,NY,Clinton,80485,44.74530905,-73.67875352
New York,NY,Columbia,59461,42.24819348,-73.63089095
New York,NY,Cortland,47581,42.59509207,-76.07048931
New York,NY,Delaware,44135,42.19837623,-74.96709306
New York,NY,Dutchess,294218,41.76486060000001,-73.74356679
New York,NY,Erie,918702,42.76249024,-78.73063652
New York,NY,Essex,36885,44.11630765,-73.77297842
New York,NY,Franklin,50022,44.59040891,-74.29926032
New York,NY,Fulton,53383,43.11363907,-74.41798804
New York,NY,Genesee,57280,43.0022601,-78.19135193
New York,NY,Greene,47188,42.275797,-74.12384884
New York,NY,Hamilton,4416,43.66146647,-74.49721957
New York,NY,Herkimer,61319,43.42034246,-74.96145307
New York,NY,Jefferson,109834,44.04200959,-75.94653457
New York,NY,Kings,2559903,40.636182500000004,-73.94935552
New York,NY,Lewis,26296,43.784415700000004,-75.44903992
New York,NY,Livingston,62914,42.72596275,-77.77966158
New York,NY,Madison,70941,42.91653905,-75.67266639
New York,NY,Monroe,741770,43.14638895,-77.69322942
New York,NY,Montgomery,49221,42.90123494,-74.44011632
New York,NY,Nassau,1356924,40.74066522,-73.58941873
New York,NY,New York,1628706,40.76727260000001,-73.97152637
New York,NY,Niagara,209281,43.19898042,-78.74777412
New York,NY,Oneida,228671,43.24375382,-75.43710392
New York,NY,Onondaga,460528,43.00491923,-76.19971155
New York,NY,Ontario,109777,42.85145728,-77.30874425
New York,NY,Orange,384940,41.40337468,-74.30240757
New York,NY,Orleans,40352,43.2516977,-78.2320066
New York,NY,Oswego,117124,43.42778894,-76.14635194
New York,NY,Otsego,59493,42.63492579,-75.03151402
New York,NY,Out of NY,0,0.0,0.0
New York,NY,Putnam,98320,41.42630093,-73.74965532
New York,NY,Queens,2253858,40.71088124,-73.81684712
New York,NY,Rensselaer,158714,42.71348136,-73.51089874
New York,NY,Richmond,476143,40.58582155,-74.14808598
New York,NY,Rockland,325789,41.15027894,-74.02560498
New York,NY,Saratoga,229863,43.10904162,-73.86653895
New York,NY,Schenectady,155299,42.81668777,-74.05278291
New York,NY,Schoharie,30999,42.58831742,-74.44339029999998
New York,NY,Schuyler,17807,42.39184015,-76.8773299
New York,NY,Seneca,34016,42.78081007,-76.82497064
New York,NY,St. Lawrence,107740,44.4976179,-75.06550039
New York,NY,Steuben,95379,42.2689144,-77.3829924
New York,NY,Suffolk,1476601,40.88320119,-72.8012172
New York,NY,Sullivan,75432,41.71579493,-74.76394559
New York,NY,Tioga,48203,42.16852837,-76.30835812
New York,NY,Tompkins,102180,42.44945765,-76.47229843
New York,NY,Ulster,177573,41.89027881,-74.26252104
New York,NY,Unassigned,0,0.0,0.0
New York,NY,Warren,63944,43.56173026,-73.8433699
New York,NY,Washington,61204,43.31153794,-73.43043448
New York,NY,Wayne,89918,43.15494365,-77.02976528
New York,NY,Westchester,967506,41.16278376,-73.75741653
New York,NY,Wyoming,39859,42.70145109,-78.22199579
New York,NY,Yates,24913,42.63505484,-77.10369919
North Carolina,NC,Alamance,169509,36.0434701,-79.39976137
North Carolina,NC,Alexander,37497,35.922379600000006,-81.17751948
North Carolina,NC,Alleghany,11137,36.49360862,-81.12857041
North Carolina,NC,Anson,24446,34.97403241,-80.09953279
North Carolina,NC,Ashe,27203,36.43296207,-81.49862729
North Carolina,NC,Avery,17557,36.07569796,-81.92308483
North Carolina,NC,Beaufort,46994,35.48531943,-76.84325809
North Carolina,NC,Bertie,18947,36.0688473,-76.96545943
North Carolina,NC,Bladen,32722,34.61296243,-78.56180059
North Carolina,NC,Brunswick,142820,34.070565,-78.22814204
North Carolina,NC,Buncombe,261191,35.61113393,-82.53305
North Carolina,NC,Burke,90485,35.74989637,-81.70755735
North Carolina,NC,Cabarrus,216453,35.3877799,-80.55267168
North Carolina,NC,Caldwell,82178,35.95204977,-81.54799522
North Carolina,NC,Camden,10867,36.33804939,-76.15568396
North Carolina,NC,Carteret,69473,34.8932941,-76.54120135
North Carolina,NC,Caswell,22604,36.39312665,-79.33353281
North Carolina,NC,Catawba,159551,35.66211129,-81.2132617
North Carolina,NC,Chatham,74470,35.70394416,-79.25541492
North Carolina,NC,Cherokee,28612,35.1349263,-84.05970864
North Carolina,NC,Chowan,13943,36.12908077,-76.60118385
North Carolina,NC,Clay,11231,35.05704275,-83.74353633
North Carolina,NC,Cleveland,97947,35.33553364,-81.55204486
North Carolina,NC,Columbus,55508,34.26744084,-78.65801424
North Carolina,NC,Craven,102139,35.11833364,-77.08398081
North Carolina,NC,Cumberland,335509,35.04762133,-78.82623165
North Carolina,NC,Currituck,27763,36.36123664,-75.95876401
North Carolina,NC,Dare,37009,35.66520691,-75.71767334
North Carolina,NC,Davidson,167609,35.79115496,-80.21256572
North Carolina,NC,Davie,42846,35.93099927,-80.54496571
North Carolina,NC,Duplin,58741,34.93449805,-77.93140529
North Carolina,NC,Durham,321488,36.03638492,-78.87608331
North Carolina,NC,Edgecombe,51472,35.91230639,-77.59436892
North Carolina,NC,Forsyth,382295,36.12859861,-80.25459052
North Carolina,NC,Franklin,69685,36.081519,-78.28708884
North Carolina,NC,Gaston,224529,35.29373559,-81.17477045
North Carolina,NC,Gates,11562,36.44667547,-76.69749701
North Carolina,NC,Graham,8441,35.3506925,-83.83369267
North Carolina,NC,Granville,60443,36.30337451,-78.65184241
North Carolina,NC,Greene,21069,35.48544173,-77.67578087
North Carolina,NC,Guilford,537174,36.07959451,-79.78824948
North Carolina,NC,Halifax,50010,36.25669272,-77.6556109
North Carolina,NC,Harnett,135976,35.36731853,-78.87243571
North Carolina,NC,Haywood,62317,35.55269063,-82.98196486
North Carolina,NC,Henderson,117417,35.33788927,-82.4766782
North Carolina,NC,Hertford,23677,36.3607755,-76.98104134
North Carolina,NC,Hoke,55234,35.01888303,-79.23651674
North Carolina,NC,Hyde,4937,35.42017674,-76.15180542
North Carolina,NC,Iredell,181806,35.80950511,-80.8743128
North Carolina,NC,Jackson,43938,35.28814273,-83.14093385
North Carolina,NC,Johnston,209339,35.51745004,-78.36622717
North Carolina,NC,Jones,9419,35.02254606,-77.35870791
North Carolina,NC,Lee,61779,35.47623147,-79.17569362
North Carolina,NC,Lenoir,55949,35.24032589999999,-77.64245615
North Carolina,NC,Lincoln,86111,35.48508185,-81.21740317
North Carolina,NC,Macon,35858,35.14867843,-83.41696617
North Carolina,NC,Madison,21755,35.85402722,-82.71346418
North Carolina,NC,Martin,22440,35.84326734,-77.10860251
North Carolina,NC,McDowell,45756,35.67736232,-82.0482425
North Carolina,NC,Mecklenburg,1110356,35.24469268,-80.8317671
North Carolina,NC,Mitchell,14964,36.01059309,-82.1582442
North Carolina,NC,Montgomery,27173,35.33155144,-79.90416657
North Carolina,NC,Moore,100880,35.30885257,-79.48474178
North Carolina,NC,Nash,94298,35.96575634,-77.98422508
North Carolina,NC,New Hanover,234473,34.25758282,-77.87075626
North Carolina,NC,Northampton,19483,36.41736238,-77.39769443
North Carolina,NC,Onslow,197938,34.72607366,-77.42908179
North Carolina,NC,Orange,148476,36.06092947,-79.12167935
North Carolina,NC,Out of NC,0,0.0,0.0
North Carolina,NC,Pamlico,12726,35.15253315,-76.66559823
North Carolina,NC,Pasquotank,39824,36.26723798,-76.25134778
North Carolina,NC,Pender,63060,34.52265624,-77.90352133
North Carolina,NC,Perquimans,13463,36.17847453,-76.40603143
North Carolina,NC,Person,39490,36.38989032,-78.97217358
North Carolina,NC,Pitt,180742,35.59535426,-77.37353178
North Carolina,NC,Polk,20724,35.27820615,-82.16812354
North Carolina,NC,Randolph,143667,35.71015088,-79.80570339
North Carolina,NC,Richmond,44829,35.00417719,-79.74491009
North Carolina,NC,Robeson,130625,34.64244496,-79.10250529999998
North Carolina,NC,Rockingham,91010,36.39593137,-79.77504841
North Carolina,NC,Rowan,142088,35.64003916,-80.52446628
North Carolina,NC,Rutherford,67029,35.40114178,-81.92112099
North Carolina,NC,Sampson,63531,34.98820368,-78.36914061
North Carolina,NC,Scotland,34823,34.8386299,-79.4757978
North Carolina,NC,Stanly,62806,35.31647813,-80.25093221
North Carolina,NC,Stokes,45591,36.4017975,-80.23893369
North Carolina,NC,Surry,71783,36.41689489,-80.69102283
North Carolina,NC,Swain,14271,35.48665845,-83.48748932
North Carolina,NC,Transylvania,34385,35.20383864,-82.79638423
North Carolina,NC,Tyrrell,4016,35.87147226,-76.17055253
North Carolina,NC,Unassigned,0,0.0,0.0
North Carolina,NC,Union,239859,34.98960527,-80.52955873
North Carolina,NC,Vance,44535,36.36880673,-78.40670845
North Carolina,NC,Wake,1111761,35.78879266,-78.65249174
North Carolina,NC,Warren,19731,36.39728256,-78.10652228
North Carolina,NC,Washington,11580,35.83810081,-76.57299037
North Carolina,NC,Watauga,56177,36.23103603,-81.70033724
North Carolina,NC,Wayne,123131,35.36438125,-78.00027268
North Carolina,NC,Wilkes,68412,36.2084135,-81.16232895
North Carolina,NC,Wilson,81801,35.70625477,-77.917978
North Carolina,NC,Yadkin,37667,36.16222629,-80.66239436
North Carolina,NC,Yancey,18069,35.90079156,-82.31237181
North Dakota,ND,Adams,2216,46.09686891,-102.5285397
North Dakota,ND,Barnes,10415,46.93579637,-98.06605978
North Dakota,ND,Benson,6832,48.0683985,-99.35916363
North Dakota,ND,Billings,928,47.02366884,-103.3762965
North Dakota,ND,Bottineau,6282,48.79106111,-100.8378166
North Dakota,ND,Bowman,3024,46.11285362,-103.5203343
North Dakota,ND,Burke,2115,48.79094471,-102.51821170000001
North Dakota,ND,Burleigh,95626,46.97847375,-100.46452140000001
North Dakota,ND,Cass,181923,46.93201724,-97.24447190000001
North Dakota,ND,Cavalier,3762,48.77286211,-98.46685243
North Dakota,ND,Dickey,4872,46.11017712,-98.50490079999999
North Dakota,ND,Divide,2264,48.814938700000006,-103.48736109999999
North Dakota,ND,Dunn,4424,47.35423935,-102.61604679999999
North Dakota,ND,Eddy,2287,47.71701474,-98.90432337
North Dakota,ND,Emmons,3241,46.28398398,-100.2389766
North Dakota,ND,Foster,3210,47.457108399999996,-98.88279923
North Dakota,ND,Golden Valley,1761,46.94022281,-103.8465421
North Dakota,ND,Grand Forks,69451,47.92093639,-97.45450447
North Dakota,ND,Grant,2274,46.35821257,-101.63900129999999
North Dakota,ND,Griggs,2231,47.45785838,-98.23850925
North Dakota,ND,Hettinger,2499,46.43375068,-102.4632417
North Dakota,ND,Kidder,2480,46.97830064,-99.77507857
North Dakota,ND,LaMoure,4046,46.45681054,-98.53542355
North Dakota,ND,Logan,1850,46.45729487,-99.47719806
North Dakota,ND,McHenry,5745,48.23104458,-100.6324822
North Dakota,ND,McIntosh,2497,46.11182017,-99.44145858
North Dakota,ND,McKenzie,15024,47.74133370000001,-103.395905
North Dakota,ND,McLean,9450,47.60766714,-101.3182418
North Dakota,ND,Mercer,8187,47.31213126,-101.8318399
North Dakota,ND,Morton,31364,46.71681782,-101.2822377
North Dakota,ND,Mountrail,10545,48.20197971,-102.3555315
North Dakota,ND,Nelson,2879,47.9226426,-98.19038437
North Dakota,ND,Oliver,1959,47.11530482,-101.3406158
North Dakota,ND,Out of ND,0,0.0,0.0
North Dakota,ND,Pembina,6801,48.76623521,-97.5523809
North Dakota,ND,Pierce,3975,48.24977025,-99.96407787
North Dakota,ND,Ramsey,11519,48.26886249,-98.72223879
North Dakota,ND,Ransom,5218,46.45621782,-97.65742504
North Dakota,ND,Renville,2327,48.71982533,-101.6603912
North Dakota,ND,Richland,16177,46.26440649,-96.94852979
North Dakota,ND,Rolette,14176,48.77245354,-99.84097493
North Dakota,ND,Sargent,3898,46.10830372,-97.63217159
North Dakota,ND,Sheridan,1315,47.57700669,-100.3426391
North Dakota,ND,Sioux,4230,46.11323337,-101.04401490000001
North Dakota,ND,Slope,750,46.44737738,-103.4601547
North Dakota,ND,Stark,31489,46.80851182,-102.65763259999999
North Dakota,ND,Steele,1890,47.45611548,-97.72728747
North Dakota,ND,Stutsman,20704,46.97962541,-98.95637318
North Dakota,ND,Towner,2189,48.68565745,-99.24564265
North Dakota,ND,Traill,8036,47.45367788,-97.16323288
North Dakota,ND,Unassigned,0,0.0,0.0
North Dakota,ND,Walsh,10641,48.36876964,-97.72574783
North Dakota,ND,Ward,67641,48.22390169,-101.54367629999999
North Dakota,ND,Wells,3834,47.58614526,-99.65904998
North Dakota,ND,Williams,37589,48.34522353,-103.4793387
Ohio,OH,Adams,27698,38.84541072,-83.4718964
Ohio,OH,Allen,102351,40.77285242,-84.10802343
Ohio,OH,Ashland,53484,40.84772277,-82.27280781
Ohio,OH,Ashtabula,97241,41.70860332,-80.74830218
Ohio,OH,Athens,65327,39.33425634,-82.04278644
Ohio,OH,Auglaize,45656,40.55998859,-84.22421429999999
Ohio,OH,Belmont,67006,40.01625942,-80.9924051
Ohio,OH,Brown,43432,38.93416837,-83.86788395
Ohio,OH,Butler,383134,39.44012838,-84.57388716
Ohio,OH,Carroll,26914,40.578968599999996,-81.09178213
Ohio,OH,Champaign,38885,40.13923427,-83.76875242
Ohio,OH,Clark,134083,39.91592258,-83.78498252
Ohio,OH,Clermont,206428,39.04847534,-84.15375786
Ohio,OH,Clinton,41968,39.41485808,-83.80852286
Ohio,OH,Columbiana,101883,40.76932373,-80.78094576
Ohio,OH,Coshocton,36600,40.30096166,-81.91729018
Ohio,OH,Crawford,41494,40.85065156,-82.91989099
Ohio,OH,Cuyahoga,1235072,41.424119,-81.65918339
Ohio,OH,Darke,51113,40.13412966,-84.6194517
Ohio,OH,Defiance,38087,41.32398837,-84.49076944
Ohio,OH,Delaware,209177,40.27942393,-83.00457058
Ohio,OH,Erie,74266,41.36796058,-82.62904521
Ohio,OH,Fairfield,157574,39.75107189,-82.63088163
Ohio,OH,Fayette,28525,39.56021306,-83.4562016
Ohio,OH,Franklin,1316756,39.96995815,-83.01115755
Ohio,OH,Fulton,42126,41.60213491,-84.12571393
Ohio,OH,Gallia,29898,38.82708533,-82.31647569
Ohio,OH,Geauga,93649,41.49952319,-81.17935342
Ohio,OH,Greene,168937,39.69116283,-83.89032084
Ohio,OH,Guernsey,38875,40.05026529,-81.49248905
Ohio,OH,Hamilton,817473,39.19673558,-84.54502924
Ohio,OH,Hancock,75783,41.00250487,-83.66838948
Ohio,OH,Hardin,31365,40.66015414,-83.65929931
Ohio,OH,Harrison,15040,40.29380509,-81.09068544
Ohio,OH,Henry,27006,41.333964200000004,-84.06830637
Ohio,OH,Highland,43161,39.1839264,-83.60331456
Ohio,OH,Hocking,28264,39.49537927,-82.47991446
Ohio,OH,Holmes,43960,40.56163713,-81.92635677
Ohio,OH,Huron,58266,41.14651175,-82.59867951
Ohio,OH,Jackson,32413,39.01914254,-82.61818559999998
Ohio,OH,Jefferson,65325,40.38614126,-80.76259514
Ohio,OH,Knox,62322,40.39830217,-82.42027563
Ohio,OH,Lake,230149,41.69710807,-81.23676539
Ohio,OH,Lawrence,59463,38.59743452,-82.53466552
Ohio,OH,Licking,176862,40.09136236,-82.48185785
Ohio,OH,Logan,45672,40.38996525,-83.76784341
Ohio,OH,Lorain,309833,41.29553751,-82.15083537
Ohio,OH,Lucas,428348,41.62101218,-83.65468618
Ohio,OH,Madison,44731,39.89381073,-83.40178317
Ohio,OH,Mahoning,228683,41.01631101,-80.77287029
Ohio,OH,Marion,65093,40.58610662,-83.15736305
Ohio,OH,Medina,179746,41.11770589,-81.89986209999998
Ohio,OH,Meigs,22907,39.09224872,-82.0305041
Ohio,OH,Mercer,41172,40.54043046,-84.62912742
Ohio,OH,Miami,106987,40.0543329,-84.22871271
Ohio,OH,Monroe,13654,39.72984936,-81.08464734
Ohio,OH,Montgomery,531687,39.75394919,-84.29050975
Ohio,OH,Morgan,14508,39.62081738,-81.85308173
Ohio,OH,Morrow,35328,40.52363560000001,-82.7892599
Ohio,OH,Muskingum,86215,39.96575964,-81.94363275
Ohio,OH,Noble,14424,39.76818851,-81.45937183
Ohio,OH,Ottawa,40525,41.53781826,-83.0940185
Ohio,OH,Out of OH,0,0.0,0.0
Ohio,OH,Paulding,18672,41.11676341,-84.5801017
Ohio,OH,Perry,36134,39.73508655,-82.23804971
Ohio,OH,Pickaway,58457,39.64170392,-83.0243386
Ohio,OH,Pike,27772,39.07634001,-83.06769584
Ohio,OH,Portage,162466,41.16793482,-81.19735782
Ohio,OH,Preble,40882,39.7420247,-84.64787018
Ohio,OH,Putnam,33861,41.02094889,-84.1336111
Ohio,OH,Richland,121154,40.77180308,-82.53799609999999
Ohio,OH,Ross,76666,39.33705391,-83.06000914
Ohio,OH,Sandusky,58518,41.35624126,-83.137872
Ohio,OH,Scioto,75314,38.80270163,-82.98907345
Ohio,OH,Seneca,55178,41.12351311,-83.12783209
Ohio,OH,Shelby,48590,40.33163494,-84.20258189
Ohio,OH,Stark,370606,40.81482476,-81.36437305
Ohio,OH,Summit,541013,41.12464734,-81.53123079
Ohio,OH,Trumbull,197974,41.31735028,-80.76109643
Ohio,OH,Tuscarawas,91987,40.44214695,-81.47226262
Ohio,OH,Unassigned,0,0.0,0.0
Ohio,OH,Union,58988,40.30016061,-83.37239023
Ohio,OH,Van Wert,28275,40.8554138,-84.59111700000003
Ohio,OH,Vinton,13085,39.25208988,-82.4831444
Ohio,OH,Warren,234602,39.42581994,-84.16557457
Ohio,OH,Washington,59911,39.45690571,-81.49121382
Ohio,OH,Wayne,115710,40.82925852,-81.88844833
Ohio,OH,Williams,36692,41.56052014,-84.58429552
Ohio,OH,Wood,130817,41.36224827,-83.62285108
Ohio,OH,Wyandot,21772,40.84339621,-83.30734173
Oklahoma,OK,Adair,22194,35.88494195,-94.65859267
Oklahoma,OK,Alfalfa,5702,36.73090616,-98.32408495
Oklahoma,OK,Atoka,13758,34.37366573,-96.03802487
Oklahoma,OK,Beaver,5311,36.7496847,-100.4758872
Oklahoma,OK,Beckham,21859,35.26862449,-99.68128023
Oklahoma,OK,Blaine,9429,35.87518314,-98.43307003
Oklahoma,OK,Bryan,47995,33.96472458,-96.25903472
Oklahoma,OK,Caddo,28762,35.17364557,-98.37534464
Oklahoma,OK,Canadian,148306,35.5426055,-97.98465569
Oklahoma,OK,Carter,48111,34.25103751,-97.28552485
Oklahoma,OK,Cherokee,48657,35.90692775,-94.99980896
Oklahoma,OK,Choctaw,14672,34.02807439,-95.54771129
Oklahoma,OK,Cimarron,2137,36.74817177,-102.5173885
Oklahoma,OK,Cleveland,284014,35.20413532,-97.32519562
Oklahoma,OK,Coal,5495,34.58840127,-96.29798747
Oklahoma,OK,Comanche,120749,34.65973764,-98.47195055
Oklahoma,OK,Cotton,5666,34.28845626,-98.37053567
Oklahoma,OK,Craig,14142,36.76268118,-95.20916602
Oklahoma,OK,Creek,71522,35.90230551,-96.37086028
Oklahoma,OK,Custer,29003,35.63853802,-99.00170785
Oklahoma,OK,Delaware,43009,36.40823634,-94.80325046
Oklahoma,OK,Dewey,4891,35.98772922,-99.00730714
Oklahoma,OK,Ellis,3859,36.218019399999996,-99.75324573
Oklahoma,OK,Garfield,61056,36.3791334,-97.78265517
Oklahoma,OK,Garvin,27711,34.70418038,-97.30811132
Oklahoma,OK,Grady,55834,35.0167709,-97.88339847
Oklahoma,OK,Grant,4333,36.796296999999996,-97.78638765
Oklahoma,OK,Greer,5712,34.93535801,-99.56056120000001
Oklahoma,OK,Harmon,2653,34.7440135,-99.84741652
Oklahoma,OK,Harper,3688,36.78836519,-99.6679804
Oklahoma,OK,Haskell,12627,35.22257600000001,-95.11513306
Oklahoma,OK,Hughes,13279,35.04912569,-96.24921145
Oklahoma,OK,Jackson,24530,34.58781741,-99.41138784
Oklahoma,OK,Jefferson,6002,34.11130184,-97.83182974
Oklahoma,OK,Johnston,11085,34.31440473,-96.66011537
Oklahoma,OK,Kay,43538,36.81799745,-97.14421435
Oklahoma,OK,Kingfisher,15765,35.94530008,-97.94193268
Oklahoma,OK,Kiowa,8708,34.91671958,-98.97720696
Oklahoma,OK,Latimer,10073,34.87844729,-95.25215049
Oklahoma,OK,Le Flore,49853,34.89851864,-94.70392124
Oklahoma,OK,Lincoln,34877,35.70270942,-96.8812462
Oklahoma,OK,Logan,48011,35.91899576,-97.44352845
Oklahoma,OK,Love,10253,33.95273467,-97.23906784
Oklahoma,OK,Major,7629,36.31149996,-98.53467076
Oklahoma,OK,Marshall,16931,34.02311222,-96.76855464
Oklahoma,OK,Mayes,41100,36.30179091,-95.23175116
Oklahoma,OK,McClain,40474,35.01123903,-97.44572302
Oklahoma,OK,McCurtain,32832,34.11664328,-94.77222373
Oklahoma,OK,McIntosh,19596,35.37235506,-95.66599306
Oklahoma,OK,Murray,14073,34.48116015,-97.06826283
Oklahoma,OK,Muskogee,67997,35.61318461,-95.37802952
Oklahoma,OK,Noble,11131,36.38953329,-97.22928674
Oklahoma,OK,Nowata,10076,36.79843529,-95.61902331
Oklahoma,OK,Okfuskee,11993,35.46485198,-96.32639984
Oklahoma,OK,Oklahoma,797434,35.55140095,-97.40716948
Oklahoma,OK,Okmulgee,38465,35.64661916,-95.96432828
Oklahoma,OK,Osage,46963,36.62888819,-96.39635704
Oklahoma,OK,Ottawa,31127,36.83532655,-94.81011909
Oklahoma,OK,Out of OK,0,0.0,0.0
Oklahoma,OK,Pawnee,16376,36.31743373,-96.70331759999999
Oklahoma,OK,Payne,81784,36.07695283,-96.97584944
Oklahoma,OK,Pittsburg,43654,34.92065823,-95.75134320000001
Oklahoma,OK,Pontotoc,38284,34.72959848,-96.68337199
Oklahoma,OK,Pottawatomie,72592,35.20614018,-96.94923008
Oklahoma,OK,Pushmataha,11096,34.41635232,-95.37603505
Oklahoma,OK,Roger Mills,3583,35.68711719,-99.69666167
Oklahoma,OK,Rogers,92459,36.37004357,-95.60406759
Oklahoma,OK,Seminole,24258,35.16478725,-96.61686741
Oklahoma,OK,Sequoyah,41569,35.49447108,-94.75463785
Oklahoma,OK,Stephens,43143,34.48556989,-97.85141892
Oklahoma,OK,Texas,19983,36.74777635,-101.4889765
Oklahoma,OK,Tillman,7250,34.37288446,-98.92426619
Oklahoma,OK,Tulsa,651552,36.11939621,-95.94013939
Oklahoma,OK,Unassigned,0,0.0,0.0
Oklahoma,OK,Wagoner,81289,35.96024096,-95.51911308
Oklahoma,OK,Washington,51527,36.71380786,-95.90514104
Oklahoma,OK,Washita,10916,35.29071824,-98.99180434
Oklahoma,OK,Woods,8793,36.76705782,-98.86573064
Oklahoma,OK,Woodward,20211,36.42316318,-99.26283045
Oregon,OR,Baker,16124,44.70915557,-117.6749883
Oregon,OR,Benton,93053,44.49167306,-123.4316987
Oregon,OR,Clackamas,418187,45.18787398,-122.2179634
Oregon,OR,Clatsop,40224,45.99712889,-123.660711
Oregon,OR,Columbia,52354,45.94464254,-123.08908980000001
Oregon,OR,Coos,64487,43.17406868,-124.0594514
Oregon,OR,Crook,24404,44.14230227,-120.356297
Oregon,OR,Curry,22925,42.45911325,-124.15728200000001
Oregon,OR,Deschutes,197692,43.91570171,-121.2289121
Oregon,OR,Douglas,110980,43.27941273,-123.16729099999999
Oregon,OR,Gilliam,1912,45.37160076,-120.20488689999999
Oregon,OR,Grant,7199,44.49024544,-119.0068631
Oregon,OR,Harney,7393,43.06422669,-118.96663059999999
Oregon,OR,Hood River,23382,45.51872811,-121.65520359999998
Oregon,OR,Jackson,220944,42.43201126,-122.72893090000001
Oregon,OR,Jefferson,24658,44.62806839,-121.17832
Oregon,OR,Josephine,87487,42.3665549,-123.5561938
Oregon,OR,Klamath,68238,42.68762984,-121.64964609999998
Oregon,OR,Lake,7869,42.79246693,-120.38501629999999
Oregon,OR,Lane,382067,43.93727035,-122.847753
Oregon,OR,Lincoln,49962,44.64252874,-123.86991200000001
Oregon,OR,Linn,129749,44.48899494,-122.53731540000001
Oregon,OR,Malheur,30571,43.1937027,-117.62273950000001
Oregon,OR,Marion,347818,44.90287942,-122.58151170000001
Oregon,OR,Morrow,11603,45.41846568,-119.584546
Oregon,OR,Multnomah,812855,45.54747959,-122.4169351
Oregon,OR,Out of OR,0,0.0,0.0
Oregon,OR,Polk,86085,44.90322804,-123.4128888
Oregon,OR,Sherman,1780,45.41501554,-120.6827834
Oregon,OR,Tillamook,27036,45.46248721,-123.712066
Oregon,OR,Umatilla,77950,45.59073056,-118.7353826
Oregon,OR,Unassigned,0,0.0,0.0
Oregon,OR,Union,26835,45.30915495,-118.0068979
Oregon,OR,Wallowa,7208,45.57894064,-117.18353799999998
Oregon,OR,Wasco,26682,45.16292781,-121.16709540000001
Oregon,OR,Washington,601592,45.55972701,-123.0955257
Oregon,OR,Wheeler,1332,44.72698162,-120.02814270000002
Oregon,OR,Yamhill,107100,45.23330449,-123.3086963
Pennsylvania,PA,Adams,103009,39.87140411,-77.21610347
Pennsylvania,PA,Allegheny,1216045,40.46809875,-79.98167747
Pennsylvania,PA,Armstrong,64735,40.81665618,-79.46290811
Pennsylvania,PA,Beaver,163929,40.6825484,-80.34921611
Pennsylvania,PA,Bedford,47888,40.00522157,-78.48998442
Pennsylvania,PA,Berks,421164,40.41570541,-75.92457766
Pennsylvania,PA,Blair,121829,40.47961444,-78.34917412
Pennsylvania,PA,Bradford,60323,41.78869215,-76.51570822
Pennsylvania,PA,Bucks,628270,40.33682119,-75.10836643
Pennsylvania,PA,Butler,187853,40.91152759,-79.91351055
Pennsylvania,PA,Cambria,130192,40.49527404,-78.71377428
Pennsylvania,PA,Cameron,4447,41.43625568,-78.20376845
Pennsylvania,PA,Carbon,64182,40.91545395,-75.7068525
Pennsylvania,PA,Centre,162385,40.92058903,-77.82200624
Pennsylvania,PA,Chester,524989,39.97291773,-75.74768357
Pennsylvania,PA,Clarion,38438,41.19265812,-79.42413524
Pennsylvania,PA,Clearfield,79255,41.00110782,-78.47592663
Pennsylvania,PA,Clinton,38632,41.23255967,-77.63785995
Pennsylvania,PA,Columbia,64964,41.04821986,-76.40565017
Pennsylvania,PA,Crawford,84629,41.68447709,-80.10760592
Pennsylvania,PA,Cumberland,253370,40.1625372,-77.26130755
Pennsylvania,PA,Dauphin,278299,40.41377078,-76.77993242
Pennsylvania,PA,Delaware,566747,39.91680171,-75.40243663
Pennsylvania,PA,Elk,29910,41.42822061,-78.64524744
Pennsylvania,PA,Erie,269728,41.99253829,-80.03301954
Pennsylvania,PA,Fayette,129274,39.92041012,-79.64291195
Pennsylvania,PA,Forest,7247,41.51095103,-79.23229292
Pennsylvania,PA,Franklin,155027,39.92956518,-77.72157791
Pennsylvania,PA,Fulton,14530,39.92913544,-78.11163677
Pennsylvania,PA,Greene,36233,39.85746531,-80.22357106
Pennsylvania,PA,Huntingdon,45144,40.42162652,-77.97673273
Pennsylvania,PA,Indiana,84073,40.65241041,-79.08963285
Pennsylvania,PA,Jefferson,43425,41.12913106,-78.9986361
Pennsylvania,PA,Juniata,24763,40.53358749,-77.39975129999998
Pennsylvania,PA,Lackawanna,209674,41.43564672,-75.60379201
Pennsylvania,PA,Lancaster,545724,40.03904563,-76.24770128
Pennsylvania,PA,Lawrence,85512,40.99206278,-80.33393706
Pennsylvania,PA,Lebanon,141793,40.36680311,-76.45651841
Pennsylvania,PA,Lehigh,369318,40.6154815,-75.59435245
